product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,pages,manufacturer,cover_link,summary,content
193439378,Sách Phù Thủy Content,Melanie Deziel,135000,101800,300,Sách kỹ năng làm việc,21,5.0,214,,https://salt.tikicdn.com/cache/280x280/ts/product/1c/56/16/3a5ba5aec3ac198da9be00cb964b863a.jpg,"PHÙ THỦY CONTENT  
 Làm thế nào để ý tưởng luôn bất tận, độc đáo và chất lượng cao? 
 Công thức vàng cho việc tìm kiếm ý tưởng 
 Sáng tạo nội dung đòi hỏi bạn làm rất nhiều việc với sự nhất quán cao để có thể đạt được thành công. Lập kế hoạch thì quan trọng nhưng biết mình nên bắt đầu từ đâu mới là thách thức. Melanie Deziel đã giải quyết tất cả những điều đó cho bạn trong Phù Thủy Content. 
 Mỗi ngày, hơn 500.000 trang web mới ra đời. Mỗi phút, hàng trăm video dài hàng tiếng đồng hồ được tải lê...","Sách rất đẹp , bìa mềm, Tiki đóng hàng cẩn thận , sách có vẻ hay ||| Sách nội dung rõ ràng, gồm các phương pháp hiện tại đang được thực hiện😊😋🎶 ||| Sách ok trong việc đóng gói khung trong việc sản xuất content nói chung. Mình dễ chia thành đa dạng content để triển khai ||| Sách in đẹp, cầm nhẹ tay, đóng gói cẩn thận"
250251718,Từ Tốt Đến Vĩ Đại - Jim Collins (Tái Bản 2021,Jim Collins,130000,117000,0,Bài học kinh doanh,0,0.0,484,,https://salt.tikicdn.com/cache/280x280/ts/product/79/af/0f/a84fb4b6aaffb7282cf3848574e0ff3b.jpg,"Công ty phát hành: NXB Trẻ Nhà xuất bản: NXB Trẻ Tác giả: Jim Collins Loại bìa: Bìa Mềm Số trang: 484 Năm xuất bản: 2021 Jim Collins cùng nhóm nghiên cứu đã miệt mài nghiên cứu những công ty có bước nhảy vọt và bền vững để rút ra những kết luận sát sườn, những yếu tố cần kíp để đưa công ty từ tốt đến vĩ đại. Đó là những yếu tố khả năng lãnh đạo, con người, văn hóa, kỷ luật, công nghệ… Những yếu tố này được nhóm nghiên cứu xem xét tỉ mỉ và kiểm chứng cụ thể qua 11 công ty nhảy vọt lên vĩ đại. Mỗi...",
278031197,Sách Finding Flow - Đi Tìm Dòng Chảy,Mihaly Csikszentmihalyi,102000,73000,50,Sách tư duy - Kỹ năng sống,1,5.0,277,,https://salt.tikicdn.com/cache/280x280/ts/product/dc/b1/aa/2e487c86a052bb16d9c8c7d1a3f930c0.png,"Finding Flow - Đi Tìm Dòng Chảy 
 Tiếp nối sự thành công của  Flow - Dòng chảy  - cuốn sách bán chạy thuộc top 3 hạng mục sách Tâm lý học bán chạy nhất trên Amazon trong nhiều năm, Giáo sư tâm lý học và giáo dục Mihaly Csikszentmihalyi đã cho ra đời  Finding Flow - Đi tìm dòng chảy . 
 Cuốn sách dành cho những ai muốn tận hưởng cuộc sống và cống hiến nhiều hơn cho nó. 
 Điều gì tạo nên một cuộc sống tốt đẹp? Tiền bạc hay một công việc như ý? Hay thời gian dành cho bản thân? Mihaly Csikszentmihal...",
144203242,9 Lần Khởi Nghiệp - Chuyện Kể Về Những Thất Bại Và Thành Công Của Một Triệu Phú,Nguyễn Phương Nam,199000,153000,3286,Sách doanh nhân,352,5.0,260,,https://salt.tikicdn.com/cache/280x280/ts/product/04/7b/d2/1374c01ff034f36ad76d94c392676b64.png,"CHỨA ĐỰNG KINH NGHIỆM ĐẮT GIÁ VỀ THÀNH CÔNG VÀ THẤT BẠI CỦA MỘT TRIỆU PHÚ TỰ THÂN TẠI VIỆT NAM 
 
 VỀ TÁC GIẢ 
 Nguyễn Phương Nam  là doanh nhân khởi nghiệp tự thân từ năm 22 tuổi, hiện đang đồng sở hữu  2.300 nhà trọ  và  nhà máy gần 2 triệu đô . 
 Sau 15 năm kinh doanh, trải qua  3 lần thất bại ,  6 lần thành công , Nguyễn Phương Nam luôn mong muốn để lại những công thức có giá trị ứng dụng cao trong kinh doanh cho thế hệ kế tiếp. 
 Thông qua quyển sách này, tác giả mong muốn truyền cảm hứng đ...","Cuốn sách kể về hành trình xây dựng sự nghiệp của tác giả, trải qua rất nhiều mô hình kinh doanh, thất bại có, thành công có, anh luôn nổ lực và cống hiến để đạt được mục đích của mình, khó khăn nhất là lĩnh vực sản xuất áo thun nhưng anh vẫn kiên trì bền bỉ đầu tư vốn, thời gian sức khỏe để dẫn dắt công ty thành công. Những chia sẻ kinh nghiệm của anh rất quý giá cho các bạn trẻ. Cảm ơn anh ||| Rất đáng để mua nhé mọi người ơi.
Tuy mới đọc 69 trang nhưng những gì mà tác giả kể lại rất gần gũi, chân thật, rất cuốn. Sau mỗi chương lớn đều có phần để mn đúc kêtd lại những gì mình tâm đắc
Em đọc tiếp đây  💕💕 ||| Cuốn sách đc tác giả viết chân thành mộc mạc như một lời tự sự tám sự trải lòng với những ai đã đang và sẽ khởi nghiệp.
Cuốn sách rất nên đọc cho những ai đang trên hành trình này với những chia sẻ hữu ích thực tế thực chiến từ tác giả.
Tuy nhiên cũng sàng lọc kinh nghiệm tác giả chia sẻ vào ứng dụng cụ thể của mỗi người khởi nghiệp, ko ai giống ai. ||| Sách của Anh Nam hay lắm. Đọc rất truyền cảm hứng cho những người trẻ mún start up. Lời khuyên thực tế, dễ ứng dụng. Qua cách anh khảo sát và chuẩn bị cho từng dự án khởi nghiệp + tinh thần quyết làm tử tế và theo đuổi đến cùng cũng như bỏ cuộc sau cùng, sẽ rút ra bài học kinh nghiệm chuẩn bị cho các dự án khởi nghiệp và khó khăn chung khi gặp phải. Ai làm Pod (bán sản phẩm in ấn theo yêu cầu)sẽ càng thích được liên lạc với anh. Viết thế thui, ai khởi nghiệp, đọc sách sẽ thấy biết và theo dõi hành trình của anh giúp bản thân tiết kiệm rất nhiều. ||| Sach giao nhanh, đẹp, bìa in cực đẹp, còn bonus thêm mapbook nữa
-------
Những câu chuyện tác giả chia sẻ trong cuốn sách rất THẬT-HỮU ÍCH & TRUYỀN CẢM HỨNG
Khởi nghiệp chưa bao giờ là dễ dàng, nhưng với ý chí KHÔNG BỎ CUỘC & KHÔNG NGỪNG HỌC HỎI đã đem anh đến THÀNH CÔNG 
Camr ơn tác giả vì những câu chuyện và chia sẻ chân tình. Cuốnn sách chạm từ ❤️ đến ❤️"
271162870,Sách Ước vọng về quốc gia lập trình: Từ tiếng Anh đến tiếng Code,Nguyễn Thanh Tùng,80000,65000,33,Kiến Thức Bách Khoa,3,5.0,200,,https://salt.tikicdn.com/cache/280x280/ts/product/77/f7/7f/b0c2ed3c5cf03e0d721aa43e80551b13.jpg,"“Tôi rất hạnh phúc khi bạn đang cầm cuốn sách này. 
 Cuốn sách này ghi lại hành trình cá nhân của tôi từ một sinh viên Bách Khoa bỏ học giữa chừng (tôi phải dành riêng chương đầu tiên để khẳng định mình không noi theo “tấm gương” Bill Gates) đến giám đốc điều hành hệ sinh thái giáo dục - khởi nghiệp MindX. Một hành trình đầy tính 'hải tặc', tức là không bao giờ dừng lại và luôn đi tìm một kho báu chưa bao giờ tồn tại sẵn trên bản đồ. 
 Tôi mong đem đến cho bạn niềm hứng khởi mà tôi có sau khi tr...",
68134178,Combo 3 cuốn sách: Người Thông Minh Không Làm Việc Một Mình + Lên mạng cũng là một nghệ thuật + Nghệ Thuật Bán Mình Cho Sếp,,223074,223074,0,Root,0,0.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/bd/ac/dd/2dabe002c4e005a44010cd05dc7808e5.jpg,"1. Người Thông Minh Không Làm Việc Một Mình 
Rất nhiều đã viết nên các cuốn sách tuyệt vời tựa tuyệt vời cùng hợp tác làm việc với người khác. Tuy nhiên, trong khi một số mối quan hệ hợp tác gặt hái thành công vượt bậc thì số khác lại không thể. 
 
Vậy tại sao một số người có thể phối hợp ăn ý mà số khác lại bất hòa, xung đột? 
 
Một cặp ăn ý cần có điềm gì chung? 
 
Sự cộng tác tốt đẹp mang đến cho bạn điều gì trong công việc và cuộc sống riêng? 
 
Dựa vào nghiên cứu đột phá của viện Gallup, ha...",sản phẩm chất lượng
274757326,Chiến Lược Marketing Đỉnh Cao – Dan Kennedy,,168000,168000,10,Sách Marketing - Bán hàng ,1,5.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/ee/1f/60/9f77d9255f135c896f55829857478d54.jpg,"Hơn 5 triệu doanh nghiệp trên thế giới đã thu về lợi nhuận từ hệ thống marekting đặc biệt chỉ dẫn chi tiết từng bước này. 
 Chiến Lược Marketing Đỉnh cao sẽ chỉ cho bạn cách tạo ra những thông điệp chào hàng cho bất cứ sản phẩm hay dịch vụ nào. 
 Đồng thời đưa ra rất nhiều gợi ý chi tiết, thực tế giúp bạn định vị thương hiệu sản phẩm, tạo ra sức hút và kiếm tiền. 
 Phiên bản cập nhật này cũng sẽ chỉ cho bạn cách thức triển khai chiến lược marketing này trong môi trường Internet đầy sôi động và c...",
43693037,combo Hãy nhắm mắt khi anh đến - Đinh Mặc + Sói Và Dương Cầm - Diệp Lạc Vô Tâm (2 Tập),,397500,397500,4,Truyện ngôn tình,0,0.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/e0/99/6f/08deb61b8141e88f0292a093233d15eb.jpg,"Combo Hãy Nhắm Mắt Khi Anh Đến 
 Làm việc với một thần thám thông minh, cao ngạo, không hiểu nhân tình thế thái, lúc nào cũng cho mình là nhất… 
 Khi muốn cô làm trợ lý cho mình, anh nói: “Nếu tôi là cô, tôi sẽ không bày ra chuyện suy nghĩ vô vị mà sẽ đến ngôi biệt thự đúng tám giờ sáng mai.” 
 Khi khen ngợi cô, anh nói: “Đầu óc em cũng không đến nỗi chậm chạp… 
 Khi muốn giữ cô lại, anh nói: “Hiện tại cô ấy là người của tôi.” 
 Khi định tỏ tình, anh nói: “Tôi có lời muốn nói với em.” khiến cô h...",
278569967,Sách Tiểu Thuyết Trung Quốc - Không Có Người Như Anh - Tuế Kiến - Book Trendy,Tuế Kiến,180000,99000,2,Truyện ngôn tình,0,0.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/5d/ce/b3/93b72f0dec5a53308ecad314e14e0cf8.jpg,"Giới thiệu nội dung: 
 Nguyễn Miên tuổi 16 nhạy cảm, hiền lành, ngắm nhìn chàng trai mình thích rồi cất thật sâu mọi ánh mắt ngưỡng mộ, giấu kỹ ở tận nơi không một ai thấy. 
 Cô những tưởng tình cảm ấy sẽ không có cơ hội được thấy lại mặt trời, không ngờ rất nhiều năm về sau, bao nỗ lực và theo đuổi cô từng dành nhiều tâm sức có một ngày lại được anh nhìn thấy, được anh viết lên một chương mới. 
 Anh sẽ trân trọng những tâm sự thiều nữ không biết đặt nơi nào của cô, sau đó cần thận sắp xếp nó và...",
276908450,Sách - Thần Mộc Cào Bất Tận - Tập 2 - Lục Dã Thiên Hạc - AZ Việt Nam,,166000,166000,0,Sách văn học,0,0.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/26/ed/21/98c1158325b822136c1982b45df1d160.jpg,"Thần Mộc Cào Bất Tận (Tập 2) 
 Thương hiệu: Meibooks 
 Thể loại: Tiểu thuyết đam mỹ 
 Tác giả: Lục Dã Thiên Hạc 
 Dịch giả: Uyên Uyên 
 Khổ sách: 14,5cm x 20,5cm 
 Số trang: 512 trang 
 Nhà xuất bản: Dân trí 
 Giá bìa Bản thường: 166.000VNĐ 
 Dự kiến phát hành toàn quốc: 9/6/2022 
 Mã ISBN: 978-604-356-111-1 
 Mã công ty bản thường: 8935325004810 
 Sách in giấy BB70. Sách được bọc màng co 
 Phiên bản: BẢN THƯỜNG: Sách bìa mềm, 1 bookmark in 2 mặt 
 * * * 
 Giới thiệu nội dung: 
 “Mạc Thiên Liêu,...",
277835381,"Sách - Ương ngạnh, tác giả Bất Kiến Đương Niên",,199000,199000,1,Truyện ngôn tình,0,0.0,1110,,https://salt.tikicdn.com/cache/280x280/ts/product/63/40/d5/fce17e91592e46a6dedcf24d6cdfa06c.png,"Nhà phát hành: Waka 
 Ngôn ngữ: Tiếng Việt 
 Nhà xuất bản: Lao Động 
 Thương hiệu: Bất Kiến Đương Niên 
 Số trang: 1110 
 Năm xuất bản: 2025 
   
 Đã full trọn bộ 2 tập 
 Kích thước: 14.5cm x 20.5cm 
 Cân nặng: 
 + Tập 1: 500g 
 + Tập 2: 500g 
 + Trọn bộ 2 tập: 1000g 
   
 NOTE: Các bạn ơi, khi nhận hàng hãy quay video bóc hàng nha. Để chúng mình có thể hỗ trợ được các bạn trong các trường hợp đổi hoặc tư vấn được tốt nhất nè, cảm ơn các bạn nhiều ạ. 
   
 * * * 
   
 *Giới thiệu tác giả: 
   
 ...",
29353834,Em Là Vì Sao Trong Mắt Anh,"Lã Diệc Hàm, Lã Diệc Hàm ,  Thúy Nguyễn",94620,94620,4,Sách tiếng Việt,0,0.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/9b/96/74/33915dbd8cd4654b546085e14f06dbbe.jpg,"Em Là Vì Sao Trong Mắt Anh 
 Một người hờ hững, một người đau khổ, 
 Một người trung thành, một người lừa dối. 
 Một người cho đi, một người cướp đoạt, 
 Một người tin tưởng, một người giấu diếm. 
 Chỉ tiếc rằng tình yêu không phải phép toán một cộng một bằng hai. 
 Bạn đã bao giờ nghe nói tới một vụ án liên quan đến những mối tình cắt không đứt, càng gỡ càng rối như vậy không? 
 Nhưng có lẽ, trong mối tình đó, chỉ cần một người bằng lòng quay đầu, nhìn về phía sau, có lẽ tất cả sẽ là bình minh ...",
562660,Sách Yêu Em Bằng Cả Trái Tim Anh (Tái Bản 2016),Tào Đình,97680,96700,6,Root,1,5.0,488,,https://salt.tikicdn.com/cache/280x280/media/catalog/product/b/i/bia_yeuembangcatraitimanh.u2487.d20161205.t134304.578058.jpg,"Yêu Em Bằng Cả Trái Tim Anh 
 Triệu Thủy Quang, em từng nói không tin vào khoảng cách thời gian, tôi lớn hơn em chín tuổi, điều này có gì không tốt? Hết thảy niềm vui tôi chia sẻ cùng em, hết thảy khổ đau tôi nếm trải trước em. Tất cả mọi thứ tôi đều trải nghiệm trước em, cho nên em không cần sợ hãi trước tương lai… Đàm Thư Mặc, đôi khi em nghĩ, nếu như không gặp anh, giờ này em đang ở nơi nào, cuộ đời em sẽ ra sao? Thế nhưng, thật tuyệt, may mắn xiết bao, cảm động xiết bao khi em được gặp anh ở...","Nội dung hay, hấp dẫn, bìa đẹp, bát mắt ||| Khi vừa có hàng, mình rất vui và nóng lòng mở sách ra xem!! Nhưng khi mình mở ra, mình cảm thấy hơi bực! Đơn hàng chỉ có 1 cuốn, nhưng Tiki lại cho nó vào cái hộp rất to và không có mút xốp chèn sách lại!! Kết quả là sách mình lật banh tung tóe, mép trang sách bị gấp lại cả 2 3 chục trang!! Nhìn rất xót!! Còn nữa, cuốn truyện nhìn khá cũ. Cầm cuốn truyện lên cảm thấy bụi bám đầy trên bookcare luôn, cái bookcare cũng không hề ôm chặt vào cuốn truyện, trên bìa cuốn truyện thì cũ và hơi dơ, mình phải giở hết bookcare ra khỏi cuốn truyện, lấy khăn giấy thấm nước rồi lau toàn bộ bookcare cho sạch, truyện thì phải lấy gôm tẩy cho hết mấy vết bẩn đi!! Cầm cuốn truyện có giá hơn 100 nghìn mà nó lại như thế này thì mình thật sự bực mình và thất vọng!! Chưa kể, bên trong KHÔNG HỀ CÓ BOOKMARK!! Mình thật sự ngỡ ngàng luôn, không biết nói gì nữa. Cứ như là cuốn truyện này bị đọc, bị dùng qua rồi ấy!! Cũ, gấp nếp trang sách, mất bookmark ... Đây là đơn hàng tệ nhất mà mình từng được nhận!! Mong Tiki cải thiện hơn!! ||| Sách hay lắm ||| kcvdj ||| Sách có bìa nhìn ấn tượng đẹp hơn so với ảnh nha nội dung mình chưa đọc nêm chưa nhận xét nội dung được. Nhưng hơi buồn do goc sách nó nép bị nhăn :< còn về shipper không hài lòng lắm =)"
73521903,Sách Bạn Trai Tôi Mắc Chứng Hoang Tưởng,Diệp Tử,180000,133300,350,Root,144,5.0,608,,https://salt.tikicdn.com/cache/280x280/ts/product/8a/2d/c7/61dd0ecaf63416da3d7c3fc18432dda2.jpg,"Một tai nạn kinh hoàng biến chàng chủ tịch đẹp trai, đa tài thành bệnh nhân mắc chứng hoang tưởng kỳ quặc. 
 Một món nợ khổng lồ khiến cô nàng bác sĩ tâm lý mới ra trường liều mình nhảy vào hố lửa. 
 Trong thế giới của Chu Tuyên Văn, anh là hoàng đế cao cao tại thượng, cô là phi tử rất mực nhu mì. 
 Trong thế giới của La Khai Hoài, anh là bệnh nhân tâm thần IQ cực đỉnh, còn cô là bác sĩ nghèo rớt mồng tơi. 
 Hai người bất đắc dĩ trở thành một cặp đôi “oan gia”, cùng nhau trải qua những tình huốn...","Giao hàng nhanh, chủ nhật đặt mà thứ hai đã giao rồi. Gói hàng ở tình trạng tốt, không bị móp méo chỗ nào cả, Sách thì có cuốn có bookcare, có cuốn không nhưng tất cả đều không bị trầy xước hay gì cả, giao đủ sách. Tiki làm việc rất năng suất nha về điểm này cho tiki hẳn 5 sao luôn. ||| Chưa đọc nên chưa biết hay or dở! Đọc giới thiệu thì thấy khá híp dẫn. Post card vs bookmark đẹp hết hồn. NXB Amun is da best, còn Tiki đa số đóng gói vận chuyển hàng kém, sẽ làm sách bị hư. 
Đề nghị bao bọc bên trong cẩn thận!! ||| Sách đẹp lắm nha, còn nguyên seal luôn. Nội dung khá hài hước, dễ thương, tác giả đã kết hợp nhuần nhuyễn giữa 2 thời kỳ hiện đại với cổ đại, tình yêu của nam nữ chính từ kiếp trước tới kiếp này cũng rất cảm động. ||| Mới tinh ko một vết tì í . Thích lắm vì sách này mình mua về trưng bày nên mong chờ mãi. Cám ơn nhà sách và bên giao hàng tiki nha vì giữ đc bọc hàng ko bị móp méo gì cả. sách cũng đc lựa cẩn thận . ||| truyện bìa xinh xĩu luôn á. postcard gấp đúng đẹp. tui mua vì cái bìa quá ư là xinh nên ko biết nội dung có hay ko. nhưng góc sách bị nhăn rồi hơi buồn nha"
203211985,Sách Quý Ngài Định Kiến,Khưu Trì,149000,110260,136,Sách tiếng Việt,28,5.0,396,,https://salt.tikicdn.com/cache/280x280/ts/product/23/1c/e6/39209e4224ce5ed978b0c0a044aa353c.png,"Quý Ngài Định Kiến - Tặng Kèm Bookmark   
 Quan Lan - Giám đốc âm nhạc của tập đoàn giải trí Thiên Long, Phó tổng giám đốc thường vụ hãng thu âm Thiên Long, trai gái đều qua tay, quỷ đói háo sắc, ma dâm cuồng quy tắc ngầm, ngủ với nửa giới âm nhạc Hoa ngữ, nhà sản xuất âm nhạc vàng trong truyền thuyết.  
 Như anh nói: “Người đi theo tôi, từ cao xuống thấp, chia làm một hoàng hậu, hai quý phi, bốn phi, tám tần, mười sáu chiêu nghi, ba mươi hai tiệp dư, mỹ nhân và tài nhân dưới nữa thì không giới ...","Giao hàng nhanh.
Mà đóng gói quá chi là sơ sài. Buồn quá tr á. Lót đc đúng tờ giấy cho em. Mong lần sau bên đóng hàng rút kinh nghiệm ạ 🥲
Còn về truyện thì chất lượng dịch ok, nội dung thì hài hài, đáng iu. Bìa minh hoạ nv không như trong tưởng tượng của mình lắm.
Nchung rcm mua nha. ||| Bìa đẹp, bắt mắt, nội dung hay, cute 😚
Sách giao hàng ko bị df
Giá cả hợp lí 👍 ||| Đẹp quóoooo ||| Đẹp xỉu luôn !! Ông bà độ nên ko bị Df ||| Sách xinh lắm nhaaa, giá cũng rẻ hơn vài chỗ mình biết. Giao hàng nhanh quá trùi, hôm qua mới lên đơn mà hôm nay sách tới tay mình rồi=)))))"
7824124868,Thuyết tán tỉnh cậu,Jitti Rain,0,0,0,Gay people,0,0.0,0,,,,
276919012,Sách - Năm Ấy Vạn Dặm Tìm Đường Phong Hầu - Combo 2 Tập - Mạn Mạn Hà Kỳ Đa - AZ Việt Nam,,329000,329000,0,Sách văn học,0,0.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/4a/1a/f0/5fbcd78179c0b14ee9ee8ab608b3be11.jpg,"-tTên sách: Năm ấy vạn dặm tìm đường phong hầu 
 -tTác giả: Mạn Mạn Hà Kỳ Đa 
 -tDịch giả: Sam Lương 
 -tThương hiệu: Daisybooks 
 -tKhổ sách: 16x24 
 -tSố trang: Tập 1: 448 trang, Tập 2: 408 trang 
 -tThể loại: Đam mỹ 
 -tNhà xuất bản: Nhà xuất bản Hà Nội 
 -tMã ISBN: 
 •tTập 1: : 978-604-339-071-1 
 •tTập 2: 978-604-339-072-8- 
 Ngày phát hành: 02/08/2021 
 -tLoại bìa: Bìa mềm tay gấp 
 Chung Quy Viễn – Mười sáu tuổi xuất thân cao quý, thiên tư hơn người, có mọi thứ trong tay, vinh quang nhiều...",
69286160,Hoa Tai Nữ Bạc Hiểu Minh HT112 hậu duệ mặt trời,,302000,302000,0,Thời Trang,0,0.0,0,Bạc Hiểu Minh,https://salt.tikicdn.com/cache/280x280/ts/product/df/25/86/d68c28c14a8794804d4634f4dbb5dbfd.png,"**** Mua trang sức bạc hãy chọn Bạc Hiểu Minh**** 
 Bạc Hiểu Minh  là thương hiệu uy tín đã được cục sở hữu trí tuệ cấp chứng nhận đăng ký nhãn hiệu số 326142 chuyên về các Sản phẩm bạc, được phân phối bán trên toàn quốc . 
 Là con gái, hẳn bạn luôn bị cuốn hút trước những bộ cánh thời trang và những đôi giày sành điệu. Tuy nhiên để làm hoàn hảo hình ảnh của mình trong mắt người đối diện, các bạn cần thêm những món phụ kiện bé bé xinh xinh để điểm tô cho vẻ ngoài thêm ấn tượng. Và hôm nay,  Bạc ...",
156821176,Sách Khi Chủ Tịch Không Yêu Nữ Chính (2 tập),Thiên Diễn,170350,170350,93,Truyện Chữ Đam Mỹ,42,4.7,616,,https://salt.tikicdn.com/cache/280x280/ts/product/84/06/16/d6b2ac27cb5d731eb530b674c0454600.jpg,"Sở Ca - một thanh niên dân kỹ thuật luôn dành phần lớn thời gian ru rú ở nhà bỗng nhiên xuyên không vào thế giới truyện ngôn tình cẩu huyết phi logic. Điều đáng buồn, trong kịch bản này cậu chính là nhân vật phản diện đã bị nam chính - ngài chủ tịch Satan lạnh lùng cưỡi mây bảy màu đến lấy mạng. Chẳng biết làm cách nào để quay trở lại, cậu chỉ đành lặng lẽ rơi những giọt nước mắt đắng cay cho cuộc đời xuyên không của mình, đồng thời hạ quyết tâm: Phải quý trọng sinh mạng, né xa tình tiết gốc.  
...","Về gói hàng: Đợt này Tiki có bọc một lớp giấy chống sốc nên trộm vía sách không bị df. Giao hàng nhanh, mình đặt hôm sale nên chỉ mất 99k, gía như vậy là quá tốt!
Về sách và nội dung sách: Sách in bìa đẹp, bookmark khá dày dặn. Nội dung truyện hài hước, các nhân vật rất cute, đọc giải trí thì ổn. ||| Quá tuyệt luôn!!! Mình đã mê tít bộ này lắm rồi, muốn nhanh có lắm luôn mà đặt hàng từ chiều hôm trước là trưa mai đã có hàng rồi. Gói hàng rất ổn, giao hàng siêu nhanh mà còn được free ship nữa. Cám ơn bên vận chuyển và nhà sách rất nhiều!! Mình đánh giá năm sao nha! ||| Giao hàng nhanh lắm luôn. Sách về mới, được bọc gói cận thận, bên trong có bookmarks rất đáng yêu. Đồ tặng kèm cũng rất xịn xò. Nội dung thì mình vẫn chưa đọc. Nhưng nói chung mình rất hài lòng về chất lượng cũng như thái độ bán hàng. Tặng năm sao vì thích quá luôn ạ. ||| Thùng bị nứt với móp nhẹ nhưng không ảnh hưởng tới đến sách. Seal còn nguyên và đẹp, phụ kiện bản đặc biệt đầy đủ. Mẫu phụ kiện không đa dạng i chang bìa, mua vì nội dung truyện hợp sở thích của tui, truyện dễ thương ||| Mình lọt hố vì văn án và quả bìa khá xinh. 
Đối với mình thì thấy bìa xinh xẻo lắm í, công thêm quà tặng kèm blink blink nữa.
Nhiều bạn cứ chê bìa, chứ mình thấy không tệ tới mức đó.
Khi biết là artist Việt vẽ thì mình càng vẫn ủng hộ nhiệt tình nha"
73463628,Rồi Một Ngày Bạn Sẽ Hiểu ,,130000,117000,0,Sách tư duy - Kỹ năng sống,0,0.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/2c/4a/f3/9d2ecd3d3249d89183dace400caf808c.jpg,"Rồi Một Ngày Bạn Sẽ Hiểu 
 Cuốn sách này ra đời trong giai đoạn thứ ba của tôi, là cuốn sách bày tỏ chính bản thân tôi, là cuốn sách bày tỏ chính bản thân tôi, thế nên trong đó sẽ ngập tràn những ""thiên kiến"" của chính tôi. Chỉ cần là quan điểm có giá trị nhất định sẽ có thiên kiến, bởi đặt bút viết là đã có thiên kiến rồi. Tôi không hề muốn lấy lòng độc giả, điều duy nhất tôi hi vọng chính là thông qua ""thiên kiến"" của mình, tôi có thể khiến độc giả quan sát mọi phương diện của cuộc sống từ một...","Mình tặng bạn
Bạn khen đáng đọc"
181119335,"Combo 2 Cuốn Tiểu Thuyết: Mặt Trời Trong Suối Lạnh + Trời Sinh Vụng Về, Hãy Bù Đắp Bằng Sự Kiên Trì",,180500,180500,0,Tiểu Thuyết Phương Tây,0,0.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/46/1c/f3/88f4573f19580ff4676af862c179639c.jpg,"Combo 2 Cuốn Tiểu Thuyết: Mặt Trời Trong Suối Lạnh + Trời Sinh Vụng Về, Hãy Bù Đắp Bằng Sự Kiên Trì 
 1.Mặt Trời Trong Suối Lạnh 
 “Mặt trời trong suối lạnh” - lạc lõng, cô độc và khát khao thấu hiểu đến thế! 
 Nguyễn Phương Văn đã hoá thân xuất thần vào các nhân vật trong chuyện của mình, vào Sanh, Giang, Li, Quyên, Di… khiến họ bứt mình bước ra khỏi trang sách, tái hiện một cách chân thực thế giới của những người trẻ trong thế kỷ XX - thời kỳ Việt Nam có nhiều biến động về chính trị. 
 Tác giả...",
48136518,"Combo Tiểu Thuyết Lãng Mạn Bán Chạy: Không Cẩn Thận Họa Lớn Rồi! + Họa Đến Rồi, Mời Thanh Toán (Top Sách Hay / Thanh Xuân Tuổi Trẻ)","Tùy Vũ Nhi An, Ngô Đồng Tư Ngữ",230500,230500,3,Truyện ngôn tình,1,5.0,0,,https://salt.tikicdn.com/cache/280x280/ts/product/1c/17/3b/be745195be2b421170245a6eeb748155.jpg,"Combo Tiểu Thuyết Lãng Mạn Bán Chạy: Không Cẩn Thận Họa Lớn Rồi! + Họa Đến Rồi, Mời Thanh Toán (Top Sách Hay / Thanh Xuân Tuổi Trẻ) 
   
 1, Không Cẩn Thận Họa Lớn Rồi!  
 Chu Tiểu Kỳ cả đời yêu thích những bản làng trên triền núi, cho đến tận bây giờ mới dùng đồ xa xỉ phẩm, cũng chính là Tần Chinh. Tần Chinh, vừa có tài lại vừa có tiền, ánh mắt luôn sắc bén bới móc, nhưng lại nhìn trúng Chu Tiểu Kỳ. 
 Mọi người đều nói Chu Tiểu Kỳ trúng tiếng sét ái tình với Tần Chinh, sống chết không buông, sa...",
204661034,Sách Gọi Anh Là Cần Vì Anh Cần Em,Angelado,125000,72500,5,Tiểu Thuyết Phương Tây,0,0.0,176,,https://salt.tikicdn.com/cache/280x280/ts/product/f5/2c/cd/d81a1457b025f8dad57ae52699e318ce.jpg,"“GỌI ANH LÀ CẦN VÌ ANH CẦN EM” 
 Bạn đã bao giờ vì một ánh mắt mà trằn trọc cả một đêm dài? 
 Đã bao giờ bạn suy nghĩ không biết làm thế nào để gây ấn tượng với ""cô ấy""? 
 Bạn cũng chẳng biết ""cô ấy"" có đang bật đèn xanh cho mình 
 Hay tất cả chỉ là sự đơn phương của chính bản thân? 
 Vậy yêu đơn phương là gì, thích chẳng dám nói ra à? Nói ra ta được gì… 
 Được gì thì cùng xem thêm cuốn cẩm nang nho nhỏ gửi đến các bạn đã, đang và sẽ đến tuổi có người yêu, cho những ai chưa có chút kinh nghiệm n...",
