"product_id","summary"
"73165396","TẠI SAO BẠN VẪN CHƯA HOÀN THÀNH HẾT DANH SÁCH VIỆC CẦN LÀM CỦA MÌNH? Lý tưởng của bạn phải hoàn thành được hết những việc cần làm trong danh sách vào cuối ngày. Nếu bạn gặp khó khăn khi thực hiện việc đó thì hãy tìm hiểu ngay cuốn sách ""Làm đúng việc xong đúng hạn"" nhé. Tác giả sẽ chỉ ra 8 lý do phổ biến khiến mọi người không thể thực hiện trọn vẹn danh sách của mình. Mỗi lí do đều có thể hủy hoại năng suất việc làm và ngăn bạn hoàn thành công việc đúng thời hạn. 1 Bạn hiểu sai mục đích của những danh sách việc cần làm 2 Bạn lờ đi việc đặt ra hạn chót 3. Danh sách công việc của bạn quá dài 4. Danh sách của bạn quá đa dạng 5. Bạn cho mình quá nhiều lựa chọn 6. Bạn không nên nêu tình trạng của từng nhiệm vụ 7. Các nhiệm vụ của bạn quá chung chung 8. Các nhiệm vụ của bạn không gắn với một mục tiêu cụ thể Đó là những lí do khiến bạn thất bại và không hoàn thành đúng hạn được giao. Vì vậy bạn cần đưa ra danh sách công việc cần làm là đưa ra 10 loại danh sách việc cần làm phổ biến nhất (ưu điểm và khuyết điểm của chúng) để từng bước để lập nên một danh sách việc cần làm hoàn hảo bằng cách duy trì trơn tru hệ thống quản lý nhiệm vụ của riêng bạn và nhiều điều thú vị khác xoay quanh đề tài quản lý thời gian và tối ưu năng suất làm việc! Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"58616751","Bóng tối đã tràn vào thị trấn. Những sự việc kỳ quái liên tiếp xảy ra trong đêm khuya. Thay vì những đồng xu sáng lấp lánh của bà tiên răng, bọn trẻ lại tìm thấ một con ốc sên chết, một con nhện sống, hàng trăm con bọ sâu tai bò lúc nhúc dưới gối. Ai đang đứng sau những chuyện này? Liệu đó có phải là mụ Nha sĩ yêu quái? Hãy cùng Alfie và bạn bè tìm ra câu trả lời! “Một kết hợp thành công của sự dí dỏm và tình người ấm áp.” – Telegraph “Tôi thực sự yêu thích những cuốn sách của David Walliams. Chỉ một vài năm nữa thôi, chúng sẽ trở thành kinh điển.” – Sue Townsend, tác giả sáng tạo nên Adrian Mole Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"77900446","Bạn có từng tự hỏi bạn là ai và sinh ra trong cuộc đời để làm gì không? 
 Bạn có từng đi tìm sứ mệnh của cuộc đời mình mà vẫn chưa thấy không? 
 Bạn có từng thắc mắc mình thực sự muốn gì không? 
 Nếu đang tìm kiếm câu trả lời cho những câu hỏi trên thì cuốn sách “Thần số học – Thấu hiểu nhân tâm” dành cho bạn. Thần số học là một môn khoa học thần bí phương Tây, có lịch sự lâu đời, chuyên nghiên cứu về các con số để đưa ra những nghiên cứu, phân tích, dự đoán. Các con số gắn liền với bạn đều ẩn chứa những thông điệp, thể hiện một điều gì đó trong cuộc sống của bạn. Chúng bí ẩn, nhưng cũng vô cùng thú vị. Là cuốn mở đầu trong một bộ sách ứng dụng về Thần số học, cuốn sách nhỏ này sẽ giúp bạn: 
 - Xác định năng lực bẩm sinh của bản thân; 
 - Xác định con đường sự nghiệp phù hợp với năng lực; 
 - Xác định các dấu mốc quan trọng trong cuộc đời; 
 - Thấu hiểu chính xác nhu cầu nội tâm sâu thẳm của bản thân và bất kỳ ai. 
 Có rất nhiều phương pháp để thấu hiểu, từ khoa học cho đến huyền học, nhưng Thần số học có lẽ là bộ môn đơn giản, dễ hiểu và dễ vận dụng nhất. Nó có thể giúp tất cả chúng ta hiểu được mình, hiểu được người, đủ để áp dụng vào cuộc sống thường ngày. 
 “Thần số học – Thấu hiểu nhân tâm” được viết dựa trên những nghiên cứu và chiêm nghiệm của bản thân tác giả Tống Khánh Thượng cùng với rất nhiều chia sẻ của học viên và khách hàng của anh. Tác giả thuộc típ người tư duy theo lô-gic, bản chất, cho nên thường quan sát và chiêm nghiệm thực tế những gì nghe được, đọc được và suy tưởng được. 
 Mục lục: 
 Lời giới thiệu 7 
 1. Thần số học & Pythagoras 11 
 Đôi nét về Thần số học 13 
 Phân tích bộ chỉ số 17 
 2. Ý nghĩa của các con số 23 
 3. Giải mã ngày sinh 37 
 Sinh đồ 38 
 Chỉ số ngày sinh (NS) 57 
 Chỉ số thái độ (TĐ) 69 
 Chỉ số đường đời (ĐĐ) 80 
 4. Giải mã tên gọi 103 
 Bảng quy đổi chữ cái sang con số 104 
 Chỉ số linh hồn (LH) 106 
 Chỉ số nhân cách (NC) 127 
 Chỉ số sứ mệnh (SM) 152 
 Danh đồ 170 
 5. Giải mã cuộc đời 185 
 Ba giai đoạn cuộc đời (GĐ) 186 
 Chỉ số trung niên (TN) 206 
 Các giai đoạn phát triển trong thời kỳ trung niên (GĐTN) 211 
 Chỉ số thiếu (TH) 220 
 Lời kết 225 
 Lời cảm ơn 226 
 Trích đoạn sách: 
 Trong Thần số học, mỗi người đều có các chỉ số được tính toán dựa trên ngày tháng năm sinh và tên gọi. Đây chính là bộ chỉ số cơ bản mà ai cũng có. Cuốn sách này sẽ giới thiệu cụ thể cho bạn về từng chỉ số: công thức, ý nghĩa, hàm ý mỗi con số tương ứng với trọng tâm là bản chất con người. 
 Bạn hãy nhớ rằng khi ứng dụng Thần số học để tìm hiểu về tâm lý, tính cách, tiềm năng, ẩn ức của một con người, dù là bản thân hay người khác, chúng ta cần xem xét tổng thể bộ chỉ số, không nên chỉ tập trung vào một vài con số chính. Và quan trọng hơn nữa, bộ chỉ số chỉ mang tính định hướng. Để có thể thấu hiểu người khác rồi từ đó tìm ra giải pháp cho vấn đề của họ, chúng ta cần biết thêm các thông tin về hoàn cảnh sống thực tế của người đó. Biết được nền tảng ấy, chúng ta mới có thể xác định hướng phát triển của các con số. 
 Không có một quy tắc cứng nhắc nào cho việc phân tích bộ chỉ số. Tùy vào lối tư duy, quan điểm, kinh nghiệm, độ nhạy cảm, bạn sẽ có cách lý giải và ứng dụng của riêng mình. Ở đây, tôi sẽ chỉ đưa ra một số gợi ý cơ bản, hy vọng sẽ giúp ích cho bạn trong quá trình này. 
 1. Con số nào là quan trọng nhất? 
 Không có con số quan trọng nhất. Khi bạn quan tâm tới một ý nghĩa nào đó thì hãy tìm đến chỉ số mà nó thể hiện. Ví dụ, bạn muốn tìm xem sứ mệnh cuộc đời của ai đó là gì, hãy tìm đến chỉ số Sứ mệnh; nếu bạn muốn tìm xem nhu cầu ẩn sâu trong nội tâm của ai đó, hãy tìm đến chỉ số Linh hồn và Đường đời. Khi bạn muốn phân tích đầy đủ về tính cách của một người, bạn cần phân tích tất cả các chỉ số cùng sự tương tác của chúng. 
 2. Tất cả các chỉ số cơ bản (Linh hồn, Nhân cách, Sứ mệnh, Ngày sinh, Thái độ, Đường đời) đều biểu lộ tính cách của một người 
 Điều đó có nghĩa là, dù con số nằm ở đâu thì cũng sẽ biểu lộ thuộc tính của nó. Bên cạnh đó, chúng ta cũng thấy được rằng, tính cách của một người là đa dạng, tùy thuộc hoàn cảnh, bối cảnh và diễn biến cuộc đời mà tính cách nào đó biểu hiện ra. Điều này cũng giải thích vì sao có những người lại có một con số nào đó đặc biệt mạnh mẽ, là vì hoàn cảnh, bối cảnh rất thích hợp với con số đó, và hoàn cảnh ấy kéo dài hoặc lặp lại thường xuyên. Ví dụ, nếu một người có số 1 ở chỉ số Linh hồn, nhưng được sống trong môi trường có sự tôn trọng, độc lập, khích lệ cá tính thì người đó sẽ có số 1 hoạt động mạnh; một dạng môi trường khác cũng làm cho số 1 mạnh mẽ là môi trường quân đội, khi đó sự mạnh mẽ, tính đấu tranh, sự nghiêm khắc và thậm chí là độc đoán cũng sẽ thể hiện trội hơn. 
 3. Mỗi chỉ số mang một ý nghĩa riêng 
 Dù con số nằm ở chỉ số nào đi chăng nữa thì nó vẫn thể hiện tính cách của nó. Nhưng bên cạnh đó, nó sẽ thể hiện một ý nghĩa riêng của chỉ số đó. Chẳng hạn chỉ số Linh hồn sẽ cho thấy tính “ẩn”, khó thấy, khó đoán, ít được thỏa mãn; chỉ số Sứ mệnh cho thấy điều cần đạt được. Ví dụ: nếu Sứ mệnh là 1 thì người mang nó sẽ cần phải đấu tranh để giành được sự độc lập, sự tự do, sự tự quyết việc của mình, hoặc là sự chiến thắng. Trong khi đó, nếu chỉ số Linh hồn của người đó là 2 thì họ vẫn phải bị cuốn vào các cuộc đấu tranh dù trong thâm tâm họ không muốn, không tham vọng, chỉ muốn bình an. 
 (Còn tiếp) 
 CHỈ SỐ ĐƯỜNG ĐỜI (ĐĐ) 
 Công thức 
 Bước 1: Viết đầy đủ ngày tháng năm sinh dương lịch. 
 Bước 2: Cộng tất cả các con số trong ngày, tháng, năm rồi rút gọn thành số đơn. Nếu trong quá trình rút gọn xuất hiện số 11, 22 thì ghi kết quả là 11/2 và 22/4. 
 VD: 03/02/1981 => ĐĐ = 3 + 2 + 1 + 9 + 8 + 1 = 24 = 6 
 Ý nghĩa 
 Có thể nói rằng, đây là chỉ số quan trọng nhất trong bộ chỉ số của Thần số học. Nó cho biết về con người bên trong, tính cách chủ đạo, năng lực, tâm lý, nhu cầu, Đặc biệt, nó là chỉ dấu về con đường mà một người nên đi, bài học cần rèn luyện. 
 Theo tôi, quan điểm cho rằng đây là chỉ số về “bài học đường đời” là đúng nhưng không đầy đủ. Nếu dùng khái niệm này để nói về tầm quan trọng của chỉ số đường đời thì được. Còn nói về bài học thì bất kỳ chỉ số nào cũng đem lại cho chúng ta những bài học. Nếu chỉ quan tâm đến bài học từ chỉ số đường đời, bạn sẽ bị bỏ sót rất nhiều. Hãy nghiên cứu kỹ tất cả bộ chỉ số và thấu hiểu chúng, rồi bạn sẽ thấy và rút ra được những thông điệp cho riêng mình. Chỉ có bạn mới hiểu được. 
 ĐĐ = 1 
 Mang năng lượng đường đời 1, bạn có tố chất lãnh đạo, quyết đoán và tiên phong. Bạn có thể trở thành người thủ lĩnh, dẫn đầu đội nhóm, công ty hoặc tổ chức với tinh thần hành động, sáng tạo và sẵn sàng cải cách. Bạn sẽ không ngừng tìm kiếm những giải pháp, hướng đi mới để đưa tổ chức, đội nhóm của bạn vươn lên dẫn đầu và về đích. Nếu là nhà sản xuất, bạn sẽ có xu hướng cải tiến sản phẩm sao cho có những tính năng mới, mang tính đột phá mà trên thị trường chưa bao giờ xuất hiện. 
 Mong muốn cải cách, đột phá luôn nằm trong tâm trí bạn. 
 Bạn là người kiên định. Bạn kiên định từ trong quan điểm cho tới mục tiêu. Nếu điều gì đã xác định là đúng, bạn sẽ bảo vệ đến cùng. Nếu đã chọn một mục tiêu nào đó, bạn sẽ như mũi tên, bay thẳng tới đích. Với bạn, mục tiêu là quan trọng nhất, là tối thượng. Trong hành trình chinh phục mục tiêu, bạn luôn có tư duy tích cực và phát triển. Bạn sẽ tìm kiếm các giải pháp để đạt được mục tiêu, và không ngừng cho đến khi hoàn thành. Bạn ghét bàn lùi, ghét những người hay chậm chạp, lo lắng, ghét những người có phong cách tạo thêm vấn đề. Quan điểm của bạn là: hãy tập trung vào giải pháp chứ không tập trung vào vấn đề. 
 (Còn tiếp) Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"81499980","Đằng sau mỗi món đồ cổ, là tầng tầng lớp lớp lịch sử và văn hóa truyền thừa bao đời; Đằng sau mỗi món đồ giả, là mánh lới tính toán tinh vi cùng cạm bẫy khó bề tưởng tượng. Hứa Nguyện rửa được nỗi oan cho ông nội, nổi lên như một anh hùng đánh hàng giả trên thị trường cổ ngoạn, song lòng vẫn canh cánh mối thù gia tộc với Lão Triều Phụng - bàn tay đen đứng sau bi kịch bao đời nhà họ Hứa. ""Tình cờ"" thay, mọi manh mối về kẻ cầm đầu dòng chảy ngầm lớn nhất giới cổ vật này đều dẫn gã đến với quốc bảo Trung Hoa - Thanh minh thượng hà đồ. Một lần nữa Hứa Nguyện đơn thương độc mã dấn thân trên con đường trừ giả giữ thật mà không lường đến những gì mình sẽ phải đương đầu. Lôi Lão Triều Phụng ra ánh sáng, bảo vệ Minh Nhãn Mai Hoa trước nguy cơ lụi bại, giữ vững tôn chỉ của người giám định... ngần ấy nhiệm vụ hệ trọng dường như quá sức với một kẻ đang nôn nóng báo thù như gã. Bởi trong khi con người giám định cổ vật, cổ vật cũng giám định con người..."
"207494291","Mời quý vị cùng đọc BW tập 4 đến từ ông tổ làng truyện hài Pokémon!! Một nhân vật hề hước như Pippi mà lại vượt qua được Pikachu để trở thành ngôi sao dễ thương nhất ấy hả…!? Bên cạnh đó, người sở hữu vận may xổ số siêu mạnh như Pippi đã bốc trúng thứ gì…!? Vì mong muốn được rủng rỉnh vàng bạc châu báu mà tập này đội của Red đã tung hành khắp nơi đây!! 
 Lời tác giả 
 Yay!! Không thể tin nổi, trò chơi Pokémon XY mà tôi luôn chờ đợi sắp sửa được phát hành đồng loạt khắp thế giới đó!!! Ôi phải bố trí lịch để “phá đảo” trò chơi nhanh nhất có thể mới được!! Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"207494297","Mời quý vị cùng đọc BW tập 4 đến từ ông tổ làng truyện hài Pokémon!! Một nhân vật hề hước như Pippi mà lại vượt qua được Pikachu để trở thành ngôi sao dễ thương nhất ấy hả…!? Bên cạnh đó, người sở hữu vận may xổ số siêu mạnh như Pippi đã bốc trúng thứ gì…!? Vì mong muốn được rủng rỉnh vàng bạc châu báu mà tập này đội của Red đã tung hành khắp nơi đây!! 
 Lời tác giả 
 Yay!! Không thể tin nổi, trò chơi Pokémon XY mà tôi luôn chờ đợi sắp sửa được phát hành đồng loạt khắp thế giới đó!!! Ôi phải bố trí lịch để “phá đảo” trò chơi nhanh nhất có thể mới được!! Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"160759005","CƠ THỂ TỰ CHỮA LÀNH - Thanh lọc để phục hồi 
 Cuốn sách thứ 6 trong series #1 bán chạy Cơ Thể Tự Chữa Lành 
 Nếu bạn nghĩ rằng mình không cần phải thanh lọc - nếu bạn chắc chắn rằng bạn không thể chứa bất kỳ độc tố nào trong cơ thể - hãy nghĩ lại. Trong thế giới ngày nay, có những chất độc và mầm bệnh đe dọa sức khỏe của chúng ta bắt đầu từ trước khi chúng ta được sinh ra, và chúng tiếp tục kìm hãm chúng ta khi chúng ta gặp phải chúng trong cuộc sống hàng ngày. 
 Thanh lọc là một công cụ quan trọng để chống lại những gánh nặng này - miễn là bạn thực hiện đúng cách. Đó là lý do tại sao bạn cần cuốn sách này. Anthony William, Medical Medium, đã đưa vô số thông tin và cái nhìn sâu sắc vào một nguồn tài nguyên duy nhất để thanh lọc, bắt đầu với 9 ngày thải độc 3: 6: 9 được ca ngợi của ông và mở rộng sang các cách thanh lọc cho những người có nhu cầu sức khỏe cụ thể - bao gồm thanh lọc diệt trùng, thanh lọc buổi sáng và thanh lọc giải độc kim loại nặng. 
 Bạn sẽ khám phá: 
 • Cách chọn chất thanh lọc phù hợp với bạn 
 • Tìm hiểu sâu về nguyên nhân của các triệu chứng và tình trạng của bạn 
 • Những việc nên và không nên khi thanh lọc 
 • Sự thật về các chủ đề thời thượng như nhịn ăn gián đoạn và hệ vi sinh vật 
 • Hướng dẫn các chế phẩm bổ sung mà bạn có thể chọn để thêm vào quá trình thanh lọc của mình 
 • Các lý do thể chất khiến việc thanh lọc có thể là một trải nghiệm đầy cảm xúc 
 • Hơn 75 công thức nấu ăn và thực đơn mẫu để giúp bạn thực hiện quá trình thanh lọc của mình 
 • Hỗ trợ tinh thần và tâm hồn để nhắc bạn rằng có thể chữa lành 
 “Những cách tẩy rửa trong cuốn sách này nói lên điều gì thực sự đang xảy ra bên trong cơ thể chúng ta mà không có cách tiếp cận nào có thể giải quyết được”. ""Hãy có lòng trắc ẩn với bản thân và biết rằng đau khổ không phải lỗi của bạn. Bạn đang đạt được những điều tuyệt vời mỗi giờ một ngày khi thực hiện quá trình chữa bệnh của mình bằng những công cụ mạnh mẽ trong cuốn sách này. Tôi tin rằng bạn có thể chữa lành."" 
 Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"117035933","Hài Hước Một Chút Thế Giới Sẽ Khác Đi 
   
 Trong xã hội hiện đại, giao tiếp là chìa khóa giải quyết mọi vấn đề. Vậy làm thế nào để giao tiếp hiệu quả? Đó là biết vận dụng một cách tinh tế sự hài hước vào lời nói và tư duy, hài hước có thể giúp giúp chúng ta thiết lập được mạng lưới quan hệ rộng rãi. Tuy nhiên, hài hước không phải là một năng lực bẩm sinh, muốn có được “nghệ thuật giúp bạn thành công” này, bạn phải trải qua quá tình bồi dưỡng và rèn luyện bản thân. 
   
 Hài hước một chút, thế giới sẽ khác đi  - cuốn sách với nội dung phong phú mà sâu sắc này sẽ giúp các bạn có được cái nhìn rõ nét hơn về tính hài hước dưới các góc độ, phương diện đánh giá khác nhau, cũng như có thêm kĩ năng vận dụng sự hài hước vào cuộc sống hàng ngày. 
   
 
   
 Làm thế nào để trở thành người tài giỏi hài hước? 
 Hài hước là vận dụng những ngôn từ thông minh, thú vị để tiết lộ, phê bình hay giễu cợt một cách hàm súc những sự vật, hiện tượng không hợp lí, những mâu thuẫn trong đời sống xã hội, khiến người ta phủ định sự vật hay hiện tượng trong những tiếng cười thoải mái, nhẹ nhàng. Nhưng hài hước không phải là muốn nói thế nào cũng được, cuốn sách  Hài hước một chút thé giới sẽ khác đi  đưa ra 10 nguyên tắc cơ bản để trở thành người người tài giỏi hài hước: 
 1. Có một tâm lí lành mạnh, lạc quan, tích cực 
 2. Nhìn nhận thế giới từ góc độ thú vị 
 3. Trí nhớ và khả năng phản ứng tốt 
 4. Lùi một bước để tiến hai bước, biết nhường nhịn người khác 
 5. Hiểu rõ “liều lượng” của hài hước 
 6. Tôn trọng là tiền đề của hài hươc 
 7. Có một trái tim ngây thơ, hồn nhiên 
 8. Nói một cách uyển chuyển, tế nhị 
 9. Vòng vo một chút, hiệu quả sẽ tốt hơn 
 10. Trí tuệ được cộng điểm nhờ sự hài hước 
 Không đơn thuần chỉ đưa ra những quy luật khái quát cho người tập tành khiếu hài hước, Hài hước một chút thế giới sẽ khác đi còn đưa ra những bí quyết đinh áp dụng vào từng mối quan hệ cụ thể trong cuộc sống. 
   
 Nghệ thuật hài hước trong cuộc sống gia đình 
   
 Phần đông mọi người nhận định trong cuộc sống gia đình chỉ cần chuyện trò thoải mái, vợ chồng phải nói chyện một cách thực tế, không cần chú trọng vào nghệ thuật nói chuyện. Nhưng họ không biết rằng sự dí dỏm có thể hóa giải được rất nhiều mâu thuẫn và tranh cãi vợ chồng, giải tỏa những hiểu nhầm, bất đồng, xóa nhòa khoảng cách, thắt chặt tình cảm để cả gia đình sống trong không khí đầm ấm.  
   
 
   
 Lưu Chấn Hồng trong  Hài hước một chút thế giới sẽ khác đi  cho rằng hài hước chính là gia vị của hôn nhân, tạo ra sự bình đảng trong quan hệ vợ chồng. Bởi vậy, trong giao tiếp trong gia đình, nên dùng sự hài hước khéo léo trách cứ để không gây tổn thương, khéo léo khen ngợi để không gây tự mãn, Nhờ vậy, hài hước chắc chắn sẽ là nhân tố vun đắp cuộc sống hôn nhân bền lâu. 
   
 Hài hước trong giao tiếp xã hội 
 Muốn mở rộng các mối quan hệ một cách thuận lợi thì sự hài hước là một điều cần thiết. Một người muốn xây dựng các mối quan hệ của mình thì việc phải giao tiếp với người khác là điều đương nhiên. Vào lúc này, hài hước chính là phương pháp giao tiếp tốt nhất. 
   
 Trong giao tiếp xã hội, hài hước là thiên sứ vui vẻ kết nối tâm hồn mọi người với nhau, có hài hước thì sẽ có tình yêu và tình bạn. Người hài hước đi đến đâu thì nơi ấy sẽ có được không khí hòa thuận, vui vẻ. 
   
 Hài hước trong công việc 
 Hài hước là một biểu hiện của sự tự tin, phản ánh tố chất khéo léo xử lí quan hệ giao tiếp của mỗi người. Bởi vậy, không lạ khi giờ đây, đây là một trong những yếu tố chìa khóa để nhà tuyển dụng quyết định quyết định công việc của các ứng viên, hay quản lý đánh giá năng lực của nhân viên trong công ty.  
   
 
 Vậy thế nào để hài hước đạt hiệu quả nơi công sở? Hài hước một chút thế giới sẽ khác đi sẽ cho bạn câu trả lời trong từng tình huống cụ thể sau đây: Dùng sự hài hước để có được thiện cảm của cấp dưới, dùng sự hài hước để đổi lại thái độ thân thiện của đồng nghiệp, dùng sự hài hước để xoa dịu áp lực công việc hay để đàm phán thuyết phục khách hàng. 
   
 Tóm lại, biết cách hài hước đúng mực sẽ giúp bạn thành công. Hi vọng rằng sau khi đọc xong cuốn sách Hài hước một chút thế giới sẽ khác đi, bạn có thể biến mình thành một người biết nói chuyện, khéo lẹo vận dụng những ngôn từ hài hước, “gãi đúng chỗ ngứa” của đối phương để được mọi người yêu mến. 
 
   
   
   Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"110883355","Việt Nam Văn Học sử yếu  (bìa mềm) Dương Quảng Hàm (1898-1946) Tự Hải Lượng. Nguyên Quán: Phú Thị, Mễ Sở, Văn Giang, Hưng Yên. Từng là thanh tra Trung học vụ, Hiệu Trưởng trường Bưởi. là nhà nghiên cứu văn học, nhà giáo dục Việt Nam. Việt Nam văn học sử yếu là cuốn sách của Dương Quảng Hàm lược khảo về văn học lịch sử nước Việt Nam trong bối cảnh không có quyển sách nào chép về văn học lịch sử nước ta. Đây là cuốn sách giáo khoa dành cho bậc trung học được Bộ Quốc gia Giáo dục tái bản lần hai năm 1951. Tác giả đề cập đến nền văn học Việt một cách khá toàn diện: văn chương bình dân; các chế độ về việc học và việc thi; các thể văn; vấn đề ngôn ngữ văn tự, văn chương qua các thời kì (Lý, Trần, Lê, Mạc, Nam Bắc phân tranh, cận ); ảnh hưởng của nước Tàu; ảnh hưởng của nước Phá Công trình này đã góp phần tích cực vào việc phát hiện và bảo tồn văn hóa của dân tộc Việt. Đây là một quyển văn học sử phổ thông đầu tiên được biên soạn bằng chữ quốc ngữ, một công trình khoa học lớn, có giá trị về nhiều phương diện: học thuật, tư tưởng, tư liệu, phương pháp nghiên cứư. Cuốn sách có giá trị vượt thời gian, không chỉ tóm tắt các đại cương cho học sinh dùng mà còn là sách tham khảo tinh tường cho các học giả. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"206576729","NHỮNG SINH VẬT KÌ LẠ HIỆN DIỆN NHỜ BÀN TAY CỦA CHÚNG TÔI! 
 Trên trái đất này tồn tại vô số loài động vật. Tại sao chúng lại có “hình dạng ấy”, “sinh thái ấy”…? Thực ra ở trên Thiên giới có một “Phòng Thiết kế” chuyên nhận thiết kế dựa theo những yêu cầu oái ăm từ khách hàng, nói cách khác là Thượng đế! 
 “Tại sao Thiên mã không tồn tại?” “Điều kiện để tạo ra một sinh vật ngon lành là gì?” “Đâu là động vật mạnh nhất dưới biển?”… Bộ truyện hài hước về các sinh vật chính thức bắt đầu!! 
 * Phòng Thiết Kế Khai Thiên Lập Địa đã được chuyển thể anime, dựng thành kịch, nhận được nhiều giài thưởng tại châu Á. 
 Số tập: 6+ (on going) 
 Phòng Thiết Kế Khai Thiên Lập Địa – Tập 1 – Tặng kèm Bookmark và Sticker Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
